"subject","room_condition","target_distance","block","perc_dist_sd","perc_dist_sem","perc_dist_var","perc_dist_n","perc_dist","rel_bias_signed_sd","rel_bias_signed_sem","rel_bias_signed_var","rel_bias_signed_n","rel_bias_signed","rel_bias_unsigned_sd","rel_bias_unsigned_sem","rel_bias_unsigned_var","rel_bias_unsigned_n","rel_bias_unsigned","abs_bias_sd","abs_bias_sem","abs_bias_var","abs_bias_n","log_bias_sd","log_bias_sem","log_bias_var","log_bias_n","log_bias_m","log_bias_unsigned_sd","log_bias_unsigned_sem","log_bias_unsigned_var","log_bias_unsigned_n","log_bias_unsigned_m","experiment"
2,"Visual info",2,2,0.577350269189626,0.333333333333333,0.333333333333333,3,4.66666666666667,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.33333333333333,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.33333333333333,0.577350269189626,0.333333333333333,0.333333333333333,3,0.0559510220973715,0.0323033376693521,0.00313051687374055,3,0.365636671002685,0.0559510220973715,0.0323033376693521,0.00313051687374055,3,0.365636671002685,"2"
3,"Visual info",2,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.66666666666667,0.144337567297406,0.0833333333333333,0.0208333333333333,3,-0.166666666666667,0.144337567297406,0.0833333333333333,0.0208333333333333,3,0.166666666666667,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.0721334132130137,0.0416462455361,0.00520322930175938,3,-0.0832924910722,0.0721334132130137,0.0416462455361,0.00520322930175938,3,0.0832924910722,"2"
4,"Visual info",2,2,0,0,0,3,1,0,0,0,3,-0.5,0,0,0,3,0.5,0,0,0,3,0,0,0,3,-0.301029995663981,0,0,0,3,0.301029995663981,"2"
5,"Visual info",2,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.33333333333333,0.144337567297406,0.0833333333333333,0.0208333333333333,3,-0.333333333333333,0.144337567297406,0.0833333333333333,0.0208333333333333,3,0.333333333333333,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.101666335817738,0.0586970863518938,0.010336043838605,3,-0.183635822960194,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.183635822960194,"2"
6,"Visual info",2,2,0,0,0,3,1,0,0,0,3,-0.5,0,0,0,3,0.5,0,0,0,3,0,0,0,3,-0.301029995663981,0,0,0,3,0.301029995663981,"2"
7,"Visual info",2,2,0,0,0,3,1,0,0,0,3,-0.5,0,0,0,3,0.5,0,0,0,3,0,0,0,3,-0.301029995663981,0,0,0,3,0.301029995663981,"2"
8,"Visual info",2,2,0.577350269189626,0.333333333333333,0.333333333333333,3,1.33333333333333,0.288675134594813,0.166666666666667,0.0833333333333333,3,-0.333333333333333,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.333333333333333,0.577350269189626,0.333333333333333,0.333333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.200686663775987,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.200686663775987,"2"
9,"Visual info",2,2,0,0,0,3,1.5,0,0,0,3,-0.25,0,0,0,3,0.25,0,0,0,3,0,0,0,3,-0.1249387366083,0,0,0,3,0.1249387366083,"2"
10,"Visual info",2,2,0,0,0,3,2,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,"2"
11,"Visual info",2,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.16666666666667,0.144337567297406,0.0833333333333333,0.0208333333333333,3,-0.416666666666667,0.144337567297406,0.0833333333333333,0.0208333333333333,3,0.416666666666667,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.101666335817738,0.0586970863518938,0.010336043838605,3,-0.242332909312087,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.242332909312087,"2"
12,"Visual info",2,2,0,0,0,3,1,0,0,0,3,-0.5,0,0,0,3,0.5,0,0,0,3,0,0,0,3,-0.301029995663981,0,0,0,3,0.301029995663981,"2"
13,"Visual info",2,2,0.3685557397916,0.212785755580062,0.135833333333333,3,1.38333333333333,0.1842778698958,0.106392877790031,0.0339583333333333,3,-0.308333333333333,0.1842778698958,0.106392877790031,0.0339583333333333,3,0.308333333333333,0.3685557397916,0.212785755580062,0.135833333333333,3,0.110984555963089,0.0640769632611804,0.012317571662324,3,-0.169838261240785,0.110984555963089,0.0640769632611804,0.012317571662324,3,0.169838261240785,"2"
14,"Visual info",2,2,0.577350269189626,0.333333333333333,0.333333333333333,3,1.33333333333333,0.288675134594813,0.166666666666667,0.0833333333333333,3,-0.333333333333333,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.333333333333333,0.577350269189626,0.333333333333333,0.333333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.200686663775987,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.200686663775987,"2"
15,"Visual info",2,2,0.577350269189626,0.333333333333333,0.333333333333333,3,1.33333333333333,0.288675134594813,0.166666666666667,0.0833333333333333,3,-0.333333333333333,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.333333333333333,0.577350269189626,0.333333333333333,0.333333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.200686663775987,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.200686663775987,"2"
16,"Visual info",2,2,0,0,0,3,1,0,0,0,3,-0.5,0,0,0,3,0.5,0,0,0,3,0,0,0,3,-0.301029995663981,0,0,0,3,0.301029995663981,"2"
17,"Visual info",2,2,0,0,0,3,1,0,0,0,3,-0.5,0,0,0,3,0.5,0,0,0,3,0,0,0,3,-0.301029995663981,0,0,0,3,0.301029995663981,"2"
18,"Visual info",2,2,0,0,0,3,2,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,"2"
20,"Visual info",2,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.33333333333333,0.144337567297406,0.0833333333333333,0.0208333333333333,3,-0.333333333333333,0.144337567297406,0.0833333333333333,0.0208333333333333,3,0.333333333333333,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.101666335817738,0.0586970863518938,0.010336043838605,3,-0.183635822960194,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.183635822960194,"2"
1,"Visual info",2.7,2,0,0,0,3,3,0,0,0,3,0.111111111111111,0,0,0,3,0.111111111111111,0,0,0,3,0,0,0,3,0.0457574905606751,0,0,0,3,0.0457574905606751,"2"
2,"Visual info",2.7,2,2.51661147842358,1.45296631451356,6.33333333333333,3,7.66666666666667,0.932078325342068,0.538135672042058,0.868770004572473,3,1.83950617283951,0.932078325342068,0.538135672042058,0.868770004572473,3,1.83950617283951,2.51661147842358,1.45296631451356,6.33333333333333,3,0.153663906101451,0.0887178975524021,0.0236125960383555,3,0.435989566283667,0.153663906101451,0.0887178975524021,0.0236125960383555,3,0.435989566283667,"2"
3,"Visual info",2.7,2,0.5,0.288675134594813,0.25,3,2.5,0.185185185185185,0.106916716516597,0.0342935528120713,3,-0.0740740740740741,0.0979907892986886,0.0565750085797017,0.00960219478737998,3,0.148148148148148,0.264575131106459,0.152752523165195,0.07,3,0.088194247604073,0.050918972595188,0.00777822531044853,3,-0.0393333444737603,0.0527522802529517,0.0304565432044082,0.00278280307188595,3,0.069838338180877,"2"
4,"Visual info",2.7,2,0,0,0,3,1,0,0,0,3,-0.62962962962963,0,0,0,3,0.62962962962963,0,0,0,3,0,0,0,3,-0.431363764158987,0,0,0,3,0.431363764158987,"2"
5,"Visual info",2.7,2,0.763762615825973,0.440958551844098,0.583333333333333,3,3.16666666666667,0.282875042898509,0.163317982164481,0.0800182898948331,3,0.172839506172839,0.225287501122156,0.130069799417935,0.0507544581618655,3,0.222222222222222,0.608276253029822,0.351188458428425,0.37,3,0.102911227886293,0.0594158251227864,0.0105907208250646,3,0.0610099874142335,0.0759446513453926,0.0438466648977747,0.00576759006797324,3,0.0832924910722,"2"
6,"Visual info",2.7,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.33333333333333,0.106916716516597,0.0617283950617284,0.0114311842706904,3,-0.506172839506173,0.106916716516597,0.0617283950617284,0.0114311842706904,3,0.506172839506173,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.101666335817738,0.0586970863518938,0.010336043838605,3,-0.3139695914552,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.3139695914552,"2"
7,"Visual info",2.7,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.16666666666667,0.106916716516597,0.0617283950617284,0.0114311842706904,3,-0.567901234567901,0.106916716516597,0.0617283950617284,0.0114311842706904,3,0.567901234567901,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.101666335817738,0.0586970863518938,0.010336043838605,3,-0.372666677807094,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.372666677807094,"2"
8,"Visual info",2.7,2,1.15470053837925,0.666666666666667,1.33333333333333,3,2.66666666666667,0.427666866066389,0.246913580246914,0.182898948331047,3,-0.0123456790123457,0.128300059819917,0.074074074074074,0.0164609053497942,3,0.333333333333333,0.346410161513775,0.2,0.12,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.0299904366070124,0.0233032763805711,0.013454152891323,0.000543042690069283,3,0.143787921386329,"2"
9,"Visual info",2.7,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.83333333333333,0.106916716516597,0.0617283950617284,0.0114311842706904,3,-0.320987654320988,0.106916716516597,0.0617283950617284,0.0114311842706904,3,0.320987654320988,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.0721334132130138,0.0416462455361,0.00520322930175939,3,-0.171980014031106,0.0721334132130138,0.0416462455361,0.00520322930175939,3,0.171980014031106,"2"
10,"Visual info",2.7,2,0,0,0,3,2,0,0,0,3,-0.259259259259259,0,0,0,3,0.259259259259259,0,0,0,3,0,0,0,3,-0.130333768495006,0,0,0,3,0.130333768495006,"2"
11,"Visual info",2.7,2,0.763762615825973,0.440958551844098,0.583333333333333,3,1.83333333333333,0.282875042898509,0.163317982164481,0.0800182898948331,3,-0.320987654320988,0.282875042898509,0.163317982164481,0.0800182898948331,3,0.320987654320988,0.763762615825973,0.440958551844098,0.583333333333333,3,0.207511790593763,0.119806988159331,0.0430611432354299,3,-0.198373762713648,0.207511790593763,0.119806988159331,0.0430611432354299,3,0.198373762713648,"2"
12,"Visual info",2.7,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.16666666666667,0.106916716516597,0.0617283950617284,0.0114311842706904,3,-0.567901234567901,0.106916716516597,0.0617283950617284,0.0114311842706904,3,0.567901234567901,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.101666335817738,0.0586970863518938,0.010336043838605,3,-0.372666677807094,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.372666677807094,"2"
13,"Visual info",2.7,2,0.259807621135332,0.15,0.0675,3,1.4,0.0962250448649376,0.0555555555555556,0.00925925925925926,3,-0.481481481481482,0.0962250448649376,0.0555555555555556,0.00925925925925926,3,0.481481481481482,0.259807621135332,0.15,0.0675,3,0.0770987246948339,0.0445129694567392,0.00594421334956978,3,-0.289940781694192,0.0770987246948339,0.0445129694567392,0.00594421334956978,3,0.289940781694192,"2"
14,"Visual info",2.7,2,0.577350269189626,0.333333333333333,0.333333333333333,3,3.66666666666667,0.213833433033195,0.123456790123457,0.0457247370827618,3,0.358024691358025,0.213833433033195,0.123456790123457,0.0457247370827618,3,0.358024691358025,0.577350269189626,0.333333333333333,0.333333333333333,3,0.0721334132130138,0.0416462455361,0.00520322930175939,3,0.129049981632875,0.0721334132130138,0.0416462455361,0.00520322930175939,3,0.129049981632875,"2"
15,"Visual info",2.7,2,0.577350269189626,0.333333333333333,0.333333333333333,3,2.33333333333333,0.213833433033195,0.123456790123457,0.0457247370827618,3,-0.135802469135803,0.085533373213278,0.0493827160493828,0.0073159579332419,3,0.209876543209877,0.230940107675851,0.133333333333333,0.0533333333333334,3,0.101666335817738,0.0586970863518937,0.010336043838605,3,-0.0716366821431124,0.0488301368324427,0.028192092644777,0.00238438226307507,3,0.102141675850229,"2"
16,"Visual info",2.7,2,0.577350269189626,0.333333333333333,0.333333333333333,3,1.33333333333333,0.213833433033195,0.123456790123457,0.0457247370827618,3,-0.506172839506173,0.213833433033195,0.123456790123457,0.0457247370827618,3,0.506172839506173,0.577350269189626,0.333333333333333,0.333333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.331020432270994,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.331020432270994,"2"
17,"Visual info",2.7,2,0.577350269189626,0.333333333333333,0.333333333333333,3,1.66666666666667,0.213833433033195,0.123456790123457,0.0457247370827618,3,-0.382716049382716,0.213833433033195,0.123456790123457,0.0457247370827618,3,0.382716049382716,0.577350269189626,0.333333333333333,0.333333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.230677100383,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.230677100383,"2"
18,"Visual info",2.7,2,0.577350269189626,0.333333333333333,0.333333333333333,3,2.66666666666667,0.213833433033195,0.123456790123457,0.0457247370827618,3,-0.0123456790123457,0.085533373213278,0.0493827160493828,0.0073159579332419,3,0.160493827160494,0.230940107675851,0.133333333333333,0.0533333333333334,3,0.101666335817738,0.0586970863518937,0.010336043838605,3,-0.0129395957912187,0.0488301368324427,0.028192092644777,0.00238438226307507,3,0.0739495832054521,"2"
19,"Visual info",2.7,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.833333333333333,0.106916716516597,0.0617283950617284,0.0114311842706904,3,-0.691358024691358,0.106916716516597,0.0617283950617284,0.0114311842706904,3,0.691358024691358,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.531707096046981,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.531707096046981,"2"
20,"Visual info",2.7,2,0.5,0.288675134594813,0.25,3,3.5,0.185185185185185,0.106916716516597,0.0342935528120713,3,0.296296296296296,0.185185185185185,0.106916716516597,0.0342935528120713,3,0.296296296296296,0.5,0.288675134594813,0.25,3,0.0625228311117715,0.0360975733728788,0.0039091044102311,3,0.109719332640313,0.0625228311117715,0.0360975733728788,0.0039091044102311,3,0.109719332640313,"2"
1,"Visual info",3.65,2,3.60555127546399,2.08166599946613,13,3,6,0.987822267250408,0.57031945190853,0.975792831675736,3,0.643835616438356,0.851668561244512,0.49171107309486,0.725339338212297,3,0.762557077625571,3.10859024854247,1.79474541679624,9.66333333333333,3,0.26243669340171,0.151517895580712,0.0688730180436229,3,0.163070888562086,0.190417600237196,0.109937652755388,0.0362588624800927,3,0.219851961719961,"2"
2,"Visual info",3.65,2,2,1.15470053837925,4,3,10,0.547945205479452,0.316356311884726,0.300243948207919,3,1.73972602739726,0.547945205479452,0.316356311884726,0.300243948207919,3,1.73972602739726,2,1.15470053837925,4,3,0.088194247604073,0.0509189725951881,0.00777822531044854,3,0.431797546556715,0.088194247604073,0.0509189725951881,0.00777822531044854,3,0.431797546556715,"2"
3,"Visual info",3.65,2,0.5,0.288675134594813,0.25,3,2.5,0.136986301369863,0.0790890779711816,0.0187652467629949,3,-0.315068493150685,0.136986301369863,0.0790890779711816,0.0187652467629949,3,0.315068493150685,0.5,0.288675134594813,0.25,3,0.088194247604073,0.0509189725951881,0.00777822531044854,3,-0.170262444771248,0.088194247604073,0.0509189725951881,0.00777822531044854,3,0.170262444771248,"2"
4,"Visual info",3.65,2,0.577350269189626,0.333333333333333,0.333333333333333,3,1.83333333333333,0.158178155942363,0.091324200913242,0.0250203290173266,3,-0.497716894977169,0.158178155942363,0.091324200913242,0.0250203290173266,3,0.497716894977169,0.577350269189626,0.333333333333333,0.333333333333333,3,0.128084435310385,0.0739495832054521,0.0164056225687802,3,-0.312252022195341,0.128084435310385,0.0739495832054521,0.0164056225687802,3,0.312252022195341,"2"
5,"Visual info",3.65,2,1,0.577350269189626,1,3,4,0.273972602739726,0.158178155942363,0.0750609870519797,3,0.0958904109589041,0.140591820258819,0.0811707252722885,0.019766059923688,3,0.214611872146119,0.513160143944688,0.296273147243853,0.263333333333333,3,0.11121908276973,0.064212367376127,0.0123696843721401,3,0.0304242190047398,0.0484870039645901,0.0279939847911546,0.00235098955346218,3,0.0872052921626147,"2"
6,"Visual info",3.65,2,0,0,0,3,1.5,0,0,0,3,-0.589041095890411,0,0,0,3,0.589041095890411,0,0,0,3,0,0,0,3,-0.386201605400793,0,0,0,3,0.386201605400793,"2"
7,"Visual info",3.65,2,0.866025403784439,0.5,0.75,3,2.5,0.237267233913545,0.136986301369863,0.0562957402889848,3,-0.315068493150685,0.237267233913545,0.136986301369863,0.0562957402889848,3,0.315068493150685,0.866025403784439,0.5,0.75,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.185514941624806,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.185514941624806,"2"
8,"Visual info",3.65,2,2,1.15470053837925,4,3,4,0.547945205479452,0.316356311884726,0.300243948207919,3,0.0958904109589041,0.278051823701157,0.160533295262529,0.0773128166635391,3,0.397260273972603,1.01488915650922,0.585946527708232,1.03,3,0.24127159022926,0.139298217566673,0.0582119802517561,3,-0.00187911866461231,0.11699719531483,0.0675483622094486,0.0136883437115366,3,0.17229612719705,"2"
9,"Visual info",3.65,2,0.577350269189626,0.333333333333333,0.333333333333333,3,2.33333333333333,0.158178155942363,0.091324200913242,0.0250203290173266,3,-0.360730593607306,0.158178155942363,0.091324200913242,0.0250203290173266,3,0.360730593607306,0.577350269189626,0.333333333333333,0.333333333333333,3,0.101666335817738,0.0586970863518938,0.010336043838605,3,-0.2025657824406,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.2025657824406,"2"
10,"Visual info",3.65,2,1.15470053837925,0.666666666666667,1.33333333333333,3,3.66666666666667,0.316356311884726,0.182648401826484,0.100081316069306,3,0.00456621004566212,0.110724709159654,0.0639269406392694,0.01225996121849,3,0.242009132420091,0.404145188432738,0.233333333333333,0.163333333333333,3,0.128084435310385,0.0739495832054521,0.0164056225687803,3,-0.0112220265313601,0.0297367316926606,0.0171685100475773,0.000884273211761286,3,0.10234011978439,"2"
11,"Visual info",3.65,2,0.5,0.288675134594813,0.25,3,2,0.136986301369863,0.0790890779711816,0.0187652467629949,3,-0.452054794520548,0.136986301369863,0.0790890779711816,0.0187652467629949,3,0.452054794520548,0.5,0.288675134594813,0.25,3,0.11121908276973,0.064212367376127,0.0123696843721401,3,-0.270605776659241,0.11121908276973,0.064212367376127,0.0123696843721401,3,0.270605776659241,"2"
